* Measurement data measured by REW V5,19
* Source: ASIO ASIO E-MU 0404 | USB, Analog IN B
* Format: 1M Log Swept Sine, 1 sweep at -10,0 dBFS, at 96000 Hz
* Dated: 25.2.2020 15:19:21
* Sense Resistor: 119.8
* Lead resistance: 0.000
* Lead resistance: 0.000
* Calibration factor: 1.0000
* Note: impedanca bass
* Measurement: nov zvocnik
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 2.1972656 Hz
*
* Freq(Hz) Z(Ohms) Phase(degrees)
4347.656 13.598 54.733
4348.022 13.598 54.732
4348.389 13.599 54.732
4348.755 13.600 54.732
4349.121 13.600 54.733
4349.487 13.601 54.734
4349.854 13.602 54.735
4350.220 13.603 54.734
4350.586 13.604 54.734
4350.952 13.604 54.734
4351.318 13.605 54.734
4351.685 13.606 54.735
4352.051 13.607 54.736
4352.417 13.608 54.735
4352.783 13.608 54.734
4353.149 13.609 54.732
4353.516 13.609 54.732
4353.882 13.610 54.733
4354.248 13.610 54.735
4354.614 13.611 54.738
4354.980 13.613 54.739
4355.347 13.614 54.739
4355.713 13.615 54.737
4356.079 13.616 54.735
4356.445 13.617 54.733
4356.812 13.617 54.733
4357.178 13.617 54.734
4357.544 13.618 54.736
4357.910 13.619 54.738
4358.276 13.620 54.739
4358.643 13.622 54.739
4359.009 13.623 54.738
4359.375 13.624 54.737
4359.741 13.624 54.737
4360.107 13.625 54.736
4360.474 13.626 54.737
4360.840 13.626 54.737
4361.206 13.627 54.737
4361.572 13.628 54.738
4361.938 13.629 54.738
4362.305 13.629 54.739
4362.671 13.630 54.739
4363.037 13.631 54.739
4363.403 13.632 54.738
4363.770 13.633 54.736
4364.136 13.634 54.734
4364.502 13.634 54.733
4364.868 13.634 54.733
4365.234 13.635 54.734
4365.601 13.635 54.736
4365.967 13.636 54.737
4366.333 13.637 54.737
4366.699 13.638 54.736
4367.065 13.639 54.736
4367.432 13.639 54.737
4367.798 13.640 54.738
4368.164 13.641 54.739
4368.530 13.642 54.739
4368.896 13.643 54.738
4369.263 13.644 54.737
4369.629 13.645 54.736
4369.995 13.645 54.737
4370.361 13.646 54.738
4370.728 13.647 54.740
4371.094 13.648 54.740
4371.460 13.649 54.739
4371.826 13.650 54.738
4372.192 13.650 54.738
4372.559 13.651 54.739
4372.925 13.652 54.741
4373.291 13.653 54.742
4373.657 13.654 54.741
4374.023 13.655 54.740
4374.390 13.656 54.738
4374.756 13.657 54.737
4375.122 13.657 54.737
4375.488 13.658 54.738
4375.854 13.659 54.739
4376.221 13.660 54.739
4376.587 13.661 54.739
4376.953 13.661 54.738
4377.319 13.662 54.737
4377.686 13.662 54.737
4378.052 13.663 54.739
4378.418 13.664 54.741
4378.784 13.665 54.743
4379.150 13.666 54.743
4379.517 13.668 54.742
4379.883 13.668 54.740
4380.249 13.669 54.738
4380.615 13.669 54.737
4380.981 13.669 54.738
4381.348 13.670 54.741
4381.714 13.671 54.743
4382.080 13.672 54.744
4382.446 13.673 54.744
4382.812 13.674 54.742
4383.179 13.675 54.739
4383.545 13.675 54.738
4383.911 13.675 54.738
4384.277 13.676 54.740
4384.644 13.676 54.742
4385.010 13.677 54.744
4385.376 13.678 54.746
4385.742 13.680 54.747
4386.108 13.681 54.747
4386.475 13.682 54.746
4386.841 13.683 54.745
4387.207 13.684 54.744
4387.573 13.685 54.743
4387.939 13.685 54.742
4388.306 13.686 54.742
4388.672 13.687 54.741
4389.038 13.687 54.741
4389.404 13.688 54.741
4389.771 13.689 54.742
4390.137 13.690 54.742
4390.503 13.690 54.742
4390.869 13.691 54.742
4391.235 13.692 54.742
4391.602 13.693 54.741
4391.968 13.693 54.741
4392.334 13.694 54.740
4392.700 13.695 54.741
4393.066 13.695 54.742
4393.433 13.696 54.742
4393.799 13.697 54.742
4394.165 13.697 54.743
4394.531 13.698 54.743
4394.897 13.698 54.745
4395.264 13.699 54.747
4395.630 13.700 54.748
4395.996 13.701 54.749
4396.362 13.703 54.749
4396.729 13.704 54.748
4397.095 13.705 54.747
4397.461 13.705 54.746
4397.827 13.706 54.745
4398.193 13.707 54.744
4398.560 13.707 54.743
4398.926 13.708 54.743
4399.292 13.708 54.743
4399.658 13.709 54.743
4400.024 13.710 54.744
4400.391 13.710 54.744
4400.757 13.711 54.744
4401.123 13.712 54.744
4401.489 13.712 54.745
4401.855 13.713 54.746
4402.222 13.714 54.747
4402.588 13.715 54.748
4402.954 13.716 54.748
4403.320 13.717 54.748
4403.687 13.718 54.747
4404.053 13.719 54.745
4404.419 13.720 54.744
4404.785 13.720 54.744
4405.151 13.721 54.744
4405.518 13.721 54.745
4405.884 13.722 54.746
4406.250 13.723 54.748
4406.616 13.724 54.748
4406.982 13.725 54.748
4407.349 13.726 54.748
4407.715 13.727 54.748
4408.081 13.727 54.748
4408.447 13.728 54.748
4408.813 13.729 54.748
4409.180 13.730 54.748
4409.546 13.730 54.747
4409.912 13.731 54.748
4410.278 13.732 54.748
4410.645 13.733 54.748
4411.011 13.734 54.748
4411.377 13.734 54.747
4411.743 13.735 54.746
4412.109 13.736 54.746
4412.476 13.736 54.747
4412.842 13.737 54.748
4413.208 13.738 54.749
4413.574 13.739 54.749
4413.940 13.740 54.748
4414.307 13.741 54.747
4414.673 13.742 54.746
4415.039 13.742 54.745
4415.405 13.743 54.746
4415.771 13.743 54.747
4416.138 13.744 54.747
4416.504 13.745 54.748
4416.870 13.746 54.749
4417.236 13.747 54.749
4417.603 13.748 54.748
4417.969 13.749 54.746
4418.335 13.750 54.744
4418.701 13.750 54.743
4419.067 13.750 54.743
4419.434 13.750 54.746
4419.800 13.751 54.748
4420.166 13.752 54.749
4420.532 13.754 54.748
4420.898 13.754 54.747
4421.265 13.755 54.746
4421.631 13.755 54.747
4421.997 13.756 54.749
4422.363 13.757 54.750
4422.729 13.759 54.750
4423.096 13.760 54.749
4423.462 13.761 54.746
4423.828 13.761 54.745
4424.194 13.761 54.746
4424.561 13.762 54.748
4424.927 13.763 54.750
4425.293 13.764 54.751
4425.659 13.765 54.750
4426.025 13.766 54.749
4426.392 13.766 54.749
4426.758 13.767 54.750
4427.124 13.767 54.752
4427.490 13.768 54.754
4427.856 13.769 54.754
4428.223 13.770 54.754
4428.589 13.771 54.752
4428.955 13.772 54.750
4429.321 13.772 54.749
4429.688 13.772 54.749
4430.054 13.772 54.751
4430.420 13.773 54.752
4430.786 13.774 54.753
4431.152 13.775 54.753
4431.519 13.776 54.752
4431.885 13.777 54.751
4432.251 13.777 54.751
4432.617 13.778 54.752
4432.983 13.779 54.752
4433.350 13.780 54.751
4433.716 13.782 54.749
4434.082 13.782 54.746
4434.448 13.783 54.744
4434.814 13.783 54.743
4435.181 13.783 54.744
4435.547 13.784 54.745
4435.913 13.785 54.747
4436.279 13.786 54.749
4436.646 13.787 54.750
4437.012 13.788 54.751
4437.378 13.789 54.751
4437.744 13.790 54.750
4438.110 13.791 54.748
4438.477 13.791 54.747
4438.843 13.791 54.748
4439.209 13.792 54.751
4439.575 13.793 54.754
4439.941 13.794 54.756
4440.308 13.796 54.754
4440.674 13.797 54.751
4441.040 13.797 54.747
4441.406 13.797 54.746
4441.772 13.797 54.747
4442.139 13.798 54.751
4442.505 13.799 54.753
4442.871 13.801 54.752
4443.237 13.802 54.750
4443.604 13.802 54.746
4443.970 13.803 54.745
4444.336 13.803 54.746
4444.702 13.803 54.748
4445.068 13.804 54.750
4445.435 13.805 54.751
4445.801 13.806 54.750
4446.167 13.807 54.749
4446.533 13.808 54.748
4446.899 13.808 54.747
4447.266 13.809 54.748
4447.632 13.810 54.748
4447.998 13.810 54.749
4448.364 13.811 54.749
4448.730 13.812 54.749
4449.097 13.812 54.750
4449.463 13.813 54.750
4449.829 13.814 54.751
4450.195 13.815 54.751
4450.562 13.816 54.752
4450.928 13.816 54.752
4451.294 13.817 54.752
4451.660 13.818 54.752
4452.026 13.819 54.753
4452.393 13.820 54.753
4452.759 13.821 54.752
4453.125 13.821 54.751
4453.491 13.822 54.750
4453.857 13.822 54.749
4454.224 13.823 54.750
4454.590 13.823 54.751
4454.956 13.824 54.752
4455.322 13.824 54.753
4455.688 13.825 54.754
4456.055 13.826 54.755
4456.421 13.827 54.756
4456.787 13.828 54.757
4457.153 13.829 54.758
4457.520 13.830 54.758
4457.886 13.831 54.756
4458.252 13.832 54.755
4458.618 13.832 54.754
4458.984 13.833 54.754
4459.351 13.833 54.755
4459.717 13.834 54.756
4460.083 13.835 54.756
4460.449 13.836 54.755
4460.815 13.837 54.754
4461.182 13.838 54.752
4461.548 13.838 54.753
4461.914 13.838 54.754
4462.280 13.839 54.756
4462.646 13.840 54.758
4463.013 13.841 54.758
4463.379 13.842 54.758
4463.745 13.842 54.757
4464.111 13.843 54.757
4464.478 13.843 54.757
4464.844 13.844 54.757
4465.210 13.845 54.757
4465.576 13.846 54.756
4465.942 13.846 54.754
4466.309 13.847 54.754
4466.675 13.847 54.754
4467.041 13.847 54.755
4467.407 13.848 54.756
4467.773 13.849 54.757
4468.140 13.850 54.757
4468.506 13.851 54.757
4468.872 13.852 54.757
4469.238 13.852 54.757
4469.604 13.853 54.758
4469.971 13.854 54.758
4470.337 13.855 54.758
4470.703 13.856 54.758
4471.069 13.857 54.759
4471.436 13.858 54.760
4471.802 13.860 54.759
4472.168 13.861 54.757
4472.534 13.861 54.754
4472.900 13.861 54.753
4473.267 13.861 54.753
4473.633 13.862 54.754
4473.999 13.862 54.757
4474.365 13.863 54.759
4474.731 13.864 54.760
4475.098 13.865 54.760
4475.464 13.865 54.759
4475.830 13.866 54.758
4476.196 13.866 54.759
4476.562 13.867 54.759
4476.929 13.867 54.760
4477.295 13.868 54.761
4477.661 13.869 54.762
4478.027 13.870 54.762
4478.394 13.871 54.761
4478.760 13.872 54.760
4479.126 13.873 54.759
4479.492 13.873 54.758
4479.858 13.874 54.758
4480.225 13.875 54.758
4480.591 13.875 54.759
4480.957 13.876 54.758
4481.323 13.877 54.757
4481.689 13.878 54.756
4482.056 13.878 54.756
4482.422 13.878 54.757
4482.788 13.879 54.758
4483.154 13.880 54.760
4483.521 13.881 54.759
4483.887 13.882 54.758
4484.253 13.883 54.757
4484.619 13.883 54.757
4484.985 13.883 54.759
4485.352 13.884 54.762
4485.718 13.885 54.764
4486.084 13.887 54.764
4486.450 13.888 54.762
4486.816 13.888 54.759
4487.183 13.888 54.758
4487.549 13.889 54.759
4487.915 13.889 54.761
4488.281 13.890 54.763
4488.647 13.891 54.763
4489.014 13.892 54.762
4489.380 13.892 54.762
4489.746 13.893 54.763
4490.112 13.893 54.765
4490.479 13.894 54.766
4490.845 13.896 54.766
4491.211 13.897 54.765
4491.577 13.897 54.763
4491.943 13.898 54.762
4492.310 13.898 54.763
4492.676 13.899 54.764
4493.042 13.900 54.765
4493.408 13.901 54.763
4493.774 13.901 54.762
4494.141 13.902 54.761
4494.507 13.902 54.761
4494.873 13.902 54.763
4495.239 13.903 54.764
4495.605 13.904 54.765
4495.972 13.905 54.766
4496.338 13.905 54.766
4496.704 13.906 54.767
4497.070 13.907 54.768
4497.437 13.908 54.767
4497.803 13.909 54.766
4498.169 13.910 54.765
4498.535 13.910 54.764
4498.901 13.911 54.764
4499.268 13.911 54.765
4499.634 13.912 54.766
4500.000 13.913 54.765
4500.366 13.913 54.763
4500.732 13.914 54.763
4501.099 13.914 54.764
4501.465 13.914 54.766
4501.831 13.915 54.768
4502.197 13.916 54.769
4502.563 13.918 54.768
4502.930 13.918 54.765
4503.296 13.919 54.763
4503.662 13.919 54.763
4504.028 13.919 54.765
4504.395 13.920 54.767
4504.761 13.921 54.769
4505.127 13.922 54.769
4505.493 13.923 54.768
4505.859 13.923 54.767
4506.226 13.924 54.766
4506.592 13.924 54.766
4506.958 13.924 54.768
4507.324 13.925 54.770
4507.690 13.926 54.772
4508.057 13.927 54.772
4508.423 13.928 54.772
4508.789 13.929 54.771
4509.155 13.930 54.769
4509.521 13.930 54.769
4509.888 13.931 54.769
4510.254 13.931 54.769
4510.620 13.932 54.769
4510.986 13.933 54.770
4511.353 13.934 54.770
4511.719 13.935 54.769
4512.085 13.936 54.768
4512.451 13.937 54.767
4512.817 13.937 54.766
4513.184 13.938 54.767
4513.550 13.938 54.768
4513.916 13.939 54.770
4514.282 13.940 54.771
4514.648 13.941 54.772
4515.015 13.942 54.771
4515.381 13.943 54.771
4515.747 13.944 54.772
4516.113 13.944 54.773
4516.479 13.945 54.774
4516.846 13.946 54.774
4517.212 13.947 54.773
4517.578 13.948 54.771
4517.944 13.948 54.769
4518.311 13.948 54.769
4518.677 13.948 54.771
4519.043 13.949 54.773
4519.409 13.950 54.776
4519.775 13.951 54.777
4520.142 13.952 54.776
4520.508 13.953 54.774
4520.874 13.953 54.772
4521.240 13.954 54.772
4521.606 13.954 54.772
4521.973 13.955 54.774
4522.339 13.956 54.774
4522.705 13.957 54.774
4523.071 13.958 54.772
4523.438 13.958 54.771
4523.804 13.959 54.772
4524.170 13.959 54.773
4524.536 13.960 54.775
4524.902 13.961 54.777
4525.269 13.961 54.778
4525.635 13.962 54.779
4526.001 13.963 54.779
4526.367 13.964 54.780
4526.733 13.965 54.780
4527.100 13.966 54.780
4527.466 13.967 54.779
4527.832 13.967 54.779
4528.198 13.967 54.780
4528.564 13.968 54.781
4528.931 13.969 54.783
4529.297 13.970 54.783
4529.663 13.971 54.782
4530.029 13.971 54.781
4530.396 13.972 54.780
4530.762 13.972 54.781
4531.128 13.972 54.783
4531.494 13.973 54.784
4531.860 13.974 54.784
4532.227 13.976 54.783
4532.593 13.976 54.781
4532.959 13.977 54.779
4533.325 13.977 54.779
4533.691 13.977 54.781
4534.058 13.978 54.783
4534.424 13.979 54.785
4534.790 13.980 54.785
4535.156 13.981 54.785
4535.522 13.981 54.784
4535.889 13.982 54.784
4536.255 13.982 54.785
4536.621 13.983 54.786
4536.987 13.984 54.786
4537.354 13.985 54.786
4537.720 13.986 54.786
4538.086 13.986 54.785
4538.452 13.987 54.784
4538.818 13.987 54.784
4539.185 13.988 54.784
4539.551 13.988 54.784
4539.917 13.989 54.784
4540.283 13.990 54.785
4540.649 13.990 54.785
4541.016 13.991 54.785
4541.382 13.992 54.785
4541.748 13.993 54.784
4542.114 13.993 54.783
4542.480 13.994 54.783
4542.847 13.994 54.783
4543.213 13.995 54.784
4543.579 13.995 54.786
4543.945 13.996 54.788
4544.312 13.997 54.789
4544.678 13.999 54.789
4545.044 13.999 54.788
4545.410 14.000 54.787
4545.776 14.000 54.788
4546.143 14.001 54.790
4546.509 14.002 54.792
4546.875 14.003 54.793
4547.241 14.004 54.792
4547.607 14.005 54.790
4547.974 14.006 54.789
4548.340 14.006 54.789
4548.706 14.006 54.790
4549.072 14.007 54.792
4549.438 14.007 54.795
4549.805 14.008 54.796
4550.171 14.009 54.797
4550.537 14.010 54.798
4550.903 14.011 54.798
4551.270 14.012 54.797
4551.636 14.013 54.795
4552.002 14.013 54.794
4552.368 14.013 54.794
4552.734 14.014 54.795
4553.101 14.014 54.796
4553.467 14.015 54.797
4553.833 14.016 54.797
4554.199 14.017 54.796
4554.565 14.018 54.795
4554.932 14.018 54.794
4555.298 14.018 54.795
4555.664 14.019 54.797
4556.030 14.019 54.799
4556.396 14.020 54.801
4556.763 14.022 54.802
4557.129 14.023 54.801
4557.495 14.024 54.800
4557.861 14.024 54.798
4558.228 14.025 54.798
4558.594 14.025 54.799
4558.960 14.026 54.801
4559.326 14.027 54.803
4559.692 14.028 54.805
4560.059 14.029 54.805
4560.425 14.030 54.805
4560.791 14.030 54.805
4561.157 14.031 54.805
4561.523 14.032 54.805
4561.890 14.033 54.805
4562.256 14.033 54.805
4562.622 14.034 54.804
4562.988 14.034 54.804
4563.354 14.034 54.805
4563.721 14.035 54.806
4564.087 14.036 54.806
4564.453 14.036 54.807
4564.819 14.037 54.807
4565.186 14.038 54.808
4565.552 14.038 54.809
4565.918 14.039 54.809
4566.284 14.040 54.809
4566.650 14.041 54.808
4567.017 14.042 54.807
4567.383 14.042 54.807
4567.749 14.043 54.808
4568.115 14.044 54.808
4568.481 14.045 54.809
4568.848 14.045 54.808
4569.214 14.046 54.809
4569.580 14.046 54.810
4569.946 14.047 54.811
4570.312 14.048 54.813
4570.679 14.049 54.813
4571.045 14.050 54.812
4571.411 14.051 54.810
4571.777 14.051 54.810
4572.144 14.051 54.811
4572.510 14.052 54.812
4572.876 14.053 54.813
4573.242 14.054 54.812
4573.608 14.054 54.811
4573.975 14.055 54.810
4574.341 14.055 54.811
4574.707 14.055 54.812
4575.073 14.056 54.814
4575.439 14.057 54.814
4575.806 14.058 54.813
4576.172 14.059 54.811
4576.538 14.059 54.810
4576.904 14.059 54.811
4577.271 14.060 54.814
4577.637 14.061 54.817
4578.003 14.062 54.818
4578.369 14.064 54.818
4578.735 14.065 54.815
4579.102 14.066 54.813
4579.468 14.066 54.812
4579.834 14.066 54.813
4580.200 14.067 54.816
4580.566 14.068 54.818
4580.933 14.069 54.818
4581.299 14.070 54.817
4581.665 14.071 54.815
4582.031 14.071 54.815
4582.397 14.071 54.816
4582.764 14.071 54.818
4583.130 14.072 54.820
4583.496 14.073 54.821
4583.862 14.074 54.822
4584.229 14.075 54.821
4584.595 14.075 54.821
4584.961 14.076 54.821
4585.327 14.076 54.822
4585.693 14.077 54.824
4586.060 14.078 54.825
4586.426 14.079 54.825
4586.792 14.080 54.824
4587.158 14.081 54.822
4587.524 14.081 54.820
4587.891 14.082 54.820
4588.257 14.082 54.821
4588.623 14.082 54.823
4588.989 14.083 54.825
4589.355 14.084 54.826
4589.722 14.085 54.826
4590.088 14.086 54.826
4590.454 14.087 54.825
4590.820 14.087 54.825
4591.187 14.087 54.826
4591.553 14.088 54.828
4591.919 14.088 54.830
4592.285 14.089 54.831
4592.651 14.090 54.832
4593.018 14.091 54.832
4593.384 14.092 54.832
4593.750 14.092 54.832
4594.116 14.093 54.831
4594.482 14.094 54.831
4594.849 14.094 54.830
4595.215 14.095 54.830
4595.581 14.095 54.831
4595.947 14.096 54.832
4596.313 14.097 54.834
4596.680 14.098 54.835
4597.046 14.099 54.836
4597.412 14.100 54.836
4597.778 14.101 54.836
4598.145 14.102 54.835
4598.511 14.103 54.835
4598.877 14.104 54.834
4599.243 14.104 54.834
4599.609 14.105 54.834
4599.976 14.105 54.835
4600.342 14.106 54.838
4600.708 14.107 54.840
4601.074 14.108 54.842
4601.440 14.109 54.842
4601.807 14.111 54.841
4602.173 14.111 54.839
4602.539 14.111 54.837
4602.905 14.111 54.838
4603.271 14.111 54.840
4603.638 14.112 54.843
4604.004 14.113 54.845
4604.370 14.114 54.845
4604.736 14.115 54.845
4605.103 14.115 54.843
4605.469 14.116 54.842
4605.835 14.116 54.841
4606.201 14.117 54.841
4606.567 14.118 54.840
4606.934 14.118 54.840
4607.300 14.119 54.839
4607.666 14.119 54.839
4608.032 14.119 54.840
4608.398 14.120 54.842
4608.765 14.121 54.843
4609.131 14.122 54.844
4609.497 14.123 54.845
4609.863 14.124 54.845
4610.229 14.125 54.844
4610.596 14.126 54.842
4610.962 14.126 54.842
4611.328 14.127 54.842
4611.694 14.127 54.844
4612.061 14.128 54.846
4612.427 14.129 54.848
4612.793 14.130 54.850
4613.159 14.131 54.850
4613.525 14.132 54.849
4613.892 14.133 54.849
4614.258 14.133 54.849
4614.624 14.134 54.850
4614.990 14.135 54.851
4615.356 14.135 54.851
4615.723 14.136 54.850
4616.089 14.137 54.849
4616.455 14.137 54.849
4616.821 14.137 54.850
4617.188 14.138 54.852
4617.554 14.138 54.854
4617.920 14.139 54.856
4618.286 14.140 54.857
4618.652 14.141 54.857
4619.019 14.142 54.857
4619.385 14.143 54.857
4619.751 14.143 54.858
4620.117 14.144 54.859
4620.483 14.145 54.861
4620.850 14.146 54.862
4621.216 14.147 54.862
4621.582 14.148 54.861
4621.948 14.148 54.860
4622.314 14.149 54.859
4622.681 14.149 54.858
4623.047 14.149 54.859
4623.413 14.150 54.861
4623.779 14.150 54.863
4624.146 14.151 54.864
4624.512 14.152 54.864
4624.878 14.153 54.864
4625.244 14.154 54.864
4625.610 14.154 54.865
4625.977 14.155 54.865
4626.343 14.156 54.866
4626.709 14.157 54.866
4627.075 14.158 54.865
4627.441 14.159 54.865
4627.808 14.159 54.865
4628.174 14.160 54.865
4628.540 14.161 54.865
4628.906 14.162 54.864
4629.272 14.162 54.864
4629.639 14.163 54.865
4630.005 14.163 54.867
4630.371 14.164 54.869
4630.737 14.165 54.869
4631.104 14.166 54.869
4631.470 14.167 54.867
4631.836 14.167 54.866
4632.202 14.167 54.866
4632.568 14.168 54.867
4632.935 14.168 54.870
4633.301 14.169 54.872
4633.667 14.170 54.872
4634.033 14.171 54.872
4634.399 14.172 54.871
4634.766 14.173 54.871
4635.132 14.173 54.871
4635.498 14.174 54.871
4635.864 14.175 54.871
4636.230 14.176 54.870
4636.597 14.177 54.869
4636.963 14.177 54.869
4637.329 14.178 54.870
4637.695 14.178 54.871
4638.062 14.179 54.872
4638.428 14.179 54.874
4638.794 14.180 54.875
4639.160 14.181 54.877
4639.526 14.182 54.879
4639.893 14.183 54.880
4640.259 14.184 54.881
4640.625 14.185 54.881
4640.991 14.186 54.881
4641.357 14.186 54.880
4641.724 14.187 54.880
4642.090 14.187 54.880
4642.456 14.188 54.881
4642.822 14.189 54.882
4643.188 14.189 54.882
4643.555 14.190 54.882
4643.921 14.190 54.882
4644.287 14.191 54.883
4644.653 14.192 54.885
4645.020 14.193 54.886
4645.386 14.194 54.885
4645.752 14.195 54.882
4646.118 14.196 54.879
4646.484 14.196 54.878
4646.851 14.196 54.878
4647.217 14.196 54.880
4647.583 14.197 54.883
4647.949 14.198 54.883
4648.315 14.199 54.882
4648.682 14.200 54.880
4649.048 14.200 54.879
4649.414 14.200 54.880
4649.780 14.201 54.884
4650.146 14.202 54.888
4650.513 14.203 54.891
4650.879 14.205 54.890
4651.245 14.206 54.888
4651.611 14.207 54.886
4651.978 14.207 54.885
4652.344 14.208 54.885
4652.710 14.208 54.886
4653.076 14.208 54.888
4653.442 14.209 54.890
4653.809 14.210 54.892
4654.175 14.211 54.893
4654.541 14.212 54.893
4654.907 14.213 54.892
4655.273 14.214 54.890
4655.640 14.215 54.888
4656.006 14.214 54.887
4656.372 14.214 54.888
4656.738 14.214 54.890
4657.104 14.215 54.894
4657.471 14.216 54.896
4657.837 14.217 54.896
4658.203 14.218 54.895
4658.569 14.219 54.894
4658.936 14.219 54.893
4659.302 14.220 54.894
4659.668 14.220 54.896
4660.034 14.221 54.897
4660.400 14.222 54.899
4660.767 14.223 54.900
4661.133 14.224 54.900
4661.499 14.225 54.900
4661.865 14.226 54.899
4662.231 14.227 54.899
4662.598 14.227 54.900
4662.964 14.228 54.900
4663.330 14.229 54.901
4663.696 14.229 54.901
4664.062 14.230 54.902
4664.429 14.231 54.903
4664.795 14.231 54.903
4665.161 14.232 54.905
4665.527 14.233 54.906
4665.894 14.234 54.907
4666.260 14.235 54.907
4666.626 14.236 54.907
4666.992 14.237 54.906
4667.358 14.237 54.905
4667.725 14.238 54.904
4668.091 14.238 54.904
4668.457 14.239 54.904
4668.823 14.239 54.904
4669.189 14.240 54.904
4669.556 14.240 54.904
4669.922 14.241 54.905
4670.288 14.241 54.907
4670.654 14.242 54.909
4671.021 14.243 54.910
4671.387 14.245 54.910
4671.753 14.246 54.909
4672.119 14.247 54.907
4672.485 14.247 54.905
4672.852 14.247 54.904
4673.218 14.248 54.905
4673.584 14.248 54.907
4673.950 14.249 54.908
4674.316 14.250 54.909
4674.683 14.251 54.909
4675.049 14.252 54.909
4675.415 14.253 54.909
4675.781 14.253 54.909
4676.147 14.254 54.910
4676.514 14.254 54.912
4676.880 14.255 54.913
4677.246 14.256 54.913
