* Measurement data measured by REW V5,19
* Source: ASIO ASIO E-MU 0404 | USB, Analog IN B
* Format: 1M Log Swept Sine, 1 sweep at -10,0 dBFS, at 96000 Hz
* Dated: 25.2.2020 15:22:02
* Sense Resistor: 119.8
* Lead resistance: 0.000
* Lead resistance: 0.000
* Calibration factor: 1.0000
* Note: impedanca tweeter
* Measurement: nov zvocnik
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 2.1972656 Hz
*
* Freq(Hz) Z(Ohms) Phase(degrees)
12744.873 6.485 22.211
12745.239 6.485 22.211
12745.605 6.484 22.213
12745.972 6.484 22.216
12746.338 6.484 22.222
12746.704 6.485 22.229
12747.070 6.486 22.234
12747.437 6.487 22.234
12747.803 6.488 22.227
12748.169 6.488 22.217
12748.535 6.488 22.210
12748.901 6.487 22.209
12749.268 6.486 22.216
12749.634 6.486 22.225
12750.000 6.487 22.231
12750.366 6.488 22.231
12750.732 6.488 22.228
12751.099 6.488 22.224
12751.465 6.488 22.224
12751.831 6.487 22.226
12752.197 6.487 22.230
12752.563 6.487 22.234
12752.930 6.487 22.236
12753.296 6.487 22.238
12753.662 6.488 22.239
12754.028 6.488 22.238
12754.395 6.488 22.234
12754.761 6.488 22.228
12755.127 6.488 22.225
12755.493 6.487 22.227
12755.859 6.487 22.234
12756.226 6.487 22.242
12756.592 6.488 22.245
12756.958 6.489 22.239
12757.324 6.490 22.227
12757.690 6.489 22.217
12758.057 6.488 22.215
12758.423 6.487 22.223
12758.789 6.487 22.235
12759.155 6.488 22.244
12759.521 6.489 22.244
12759.888 6.490 22.236
12760.254 6.490 22.224
12760.620 6.489 22.217
12760.986 6.488 22.218
12761.353 6.488 22.225
12761.719 6.488 22.232
12762.085 6.488 22.236
12762.451 6.489 22.235
12762.817 6.489 22.230
12763.184 6.489 22.226
12763.550 6.488 22.227
12763.916 6.487 22.233
12764.282 6.487 22.241
12764.648 6.488 22.249
12765.015 6.488 22.254
12765.381 6.489 22.256
12765.747 6.490 22.255
12766.113 6.490 22.253
12766.479 6.490 22.250
12766.846 6.490 22.248
12767.212 6.490 22.247
12767.578 6.490 22.248
12767.944 6.489 22.251
12768.311 6.489 22.256
12768.677 6.490 22.261
12769.043 6.490 22.264
12769.409 6.491 22.263
12769.775 6.491 22.258
12770.142 6.491 22.251
12770.508 6.491 22.243
12770.874 6.490 22.239
12771.240 6.488 22.240
12771.606 6.487 22.247
12771.973 6.487 22.257
12772.339 6.488 22.266
12772.705 6.488 22.270
12773.071 6.490 22.268
12773.438 6.490 22.262
12773.804 6.491 22.253
12774.170 6.490 22.246
12774.536 6.490 22.243
12774.902 6.489 22.245
12775.269 6.489 22.250
12775.635 6.489 22.256
12776.001 6.489 22.260
12776.367 6.490 22.262
12776.733 6.491 22.262
12777.100 6.491 22.259
12777.466 6.491 22.258
12777.832 6.491 22.260
12778.198 6.491 22.265
12778.564 6.491 22.269
12778.931 6.492 22.271
12779.297 6.492 22.270
12779.663 6.493 22.265
12780.029 6.493 22.261
12780.396 6.492 22.259
12780.762 6.492 22.259
12781.128 6.492 22.259
12781.494 6.492 22.259
12781.860 6.492 22.259
12782.227 6.491 22.260
12782.593 6.491 22.264
12782.959 6.491 22.269
12783.325 6.492 22.273
12783.691 6.492 22.273
12784.058 6.493 22.268
12784.424 6.493 22.262
12784.790 6.492 22.257
12785.156 6.492 22.258
12785.522 6.491 22.264
12785.889 6.492 22.271
12786.255 6.492 22.275
12786.621 6.493 22.274
12786.987 6.493 22.269
12787.354 6.493 22.263
12787.720 6.493 22.259
12788.086 6.492 22.259
12788.452 6.492 22.262
12788.818 6.491 22.266
12789.185 6.491 22.269
12789.551 6.492 22.271
12789.917 6.492 22.273
12790.283 6.492 22.276
12790.649 6.492 22.279
12791.016 6.492 22.281
12791.382 6.493 22.280
12791.748 6.494 22.276
12792.114 6.494 22.271
12792.480 6.493 22.267
12792.847 6.493 22.267
12793.213 6.493 22.270
12793.579 6.493 22.275
12793.945 6.494 22.278
12794.312 6.494 22.278
12794.678 6.495 22.276
12795.044 6.495 22.273
12795.410 6.495 22.272
12795.776 6.494 22.273
12796.143 6.494 22.275
12796.509 6.494 22.279
12796.875 6.494 22.284
12797.241 6.494 22.290
12797.607 6.494 22.295
12797.974 6.495 22.297
12798.340 6.496 22.293
12798.706 6.496 22.286
12799.072 6.495 22.278
12799.438 6.494 22.276
12799.805 6.493 22.280
12800.171 6.492 22.289
12800.537 6.492 22.299
12800.903 6.493 22.305
12801.270 6.494 22.305
12801.636 6.495 22.300
12802.002 6.495 22.293
12802.368 6.495 22.288
12802.734 6.494 22.285
12803.101 6.494 22.286
12803.467 6.494 22.287
12803.833 6.494 22.290
12804.199 6.494 22.292
12804.565 6.494 22.296
12804.932 6.494 22.298
12805.298 6.495 22.300
12805.664 6.495 22.299
12806.030 6.496 22.298
12806.396 6.496 22.296
12806.763 6.496 22.296
12807.129 6.495 22.299
12807.495 6.495 22.303
12807.861 6.495 22.309
12808.228 6.496 22.314
12808.594 6.496 22.318
12808.960 6.497 22.319
12809.326 6.497 22.317
12809.692 6.498 22.312
12810.059 6.497 22.306
12810.425 6.497 22.301
12810.791 6.496 22.300
12811.157 6.495 22.304
12811.523 6.495 22.312
12811.890 6.495 22.320
12812.256 6.496 22.323
12812.622 6.497 22.319
12812.988 6.497 22.311
12813.354 6.497 22.302
12813.721 6.496 22.297
12814.087 6.496 22.298
12814.453 6.495 22.302
12814.819 6.495 22.306
12815.186 6.495 22.309
12815.552 6.496 22.310
12815.918 6.496 22.312
12816.284 6.496 22.315
12816.650 6.496 22.318
12817.017 6.497 22.320
12817.383 6.497 22.319
12817.749 6.498 22.315
12818.115 6.498 22.311
12818.481 6.497 22.309
12818.848 6.497 22.310
12819.214 6.496 22.314
12819.580 6.496 22.320
12819.946 6.496 22.325
12820.312 6.497 22.328
12820.679 6.497 22.329
12821.045 6.497 22.329
12821.411 6.498 22.327
12821.777 6.498 22.324
12822.144 6.497 22.322
12822.510 6.497 22.321
12822.876 6.497 22.323
12823.242 6.497 22.326
12823.608 6.497 22.328
12823.975 6.498 22.327
12824.341 6.498 22.323
12824.707 6.498 22.317
12825.073 6.498 22.312
12825.439 6.497 22.311
12825.806 6.497 22.314
12826.172 6.497 22.321
12826.538 6.497 22.327
12826.904 6.498 22.330
12827.271 6.498 22.328
12827.637 6.499 22.324
12828.003 6.498 22.321
12828.369 6.498 22.320
12828.735 6.497 22.324
12829.102 6.497 22.330
12829.468 6.497 22.335
12829.834 6.498 22.338
12830.200 6.498 22.339
12830.566 6.498 22.340
12830.933 6.498 22.342
12831.299 6.498 22.345
12831.665 6.499 22.348
12832.031 6.500 22.348
12832.397 6.500 22.343
12832.764 6.501 22.335
12833.130 6.500 22.327
12833.496 6.500 22.323
12833.862 6.499 22.324
12834.229 6.499 22.328
12834.595 6.499 22.330
12834.961 6.500 22.328
12835.327 6.500 22.323
12835.693 6.500 22.318
12836.060 6.499 22.318
12836.426 6.499 22.323
12836.792 6.499 22.330
12837.158 6.500 22.335
12837.524 6.500 22.336
12837.891 6.501 22.335
12838.257 6.500 22.334
12838.623 6.500 22.337
12838.989 6.500 22.341
12839.355 6.501 22.345
12839.722 6.501 22.345
12840.088 6.501 22.342
12840.454 6.501 22.339
12840.820 6.500 22.342
12841.187 6.500 22.349
12841.553 6.500 22.358
12841.919 6.501 22.362
12842.285 6.502 22.358
12842.651 6.502 22.348
12843.018 6.501 22.340
12843.384 6.500 22.339
12843.750 6.499 22.347
12844.116 6.499 22.359
12844.482 6.499 22.367
12844.849 6.501 22.367
12845.215 6.502 22.360
12845.581 6.502 22.350
12845.947 6.501 22.344
12846.313 6.500 22.345
12846.680 6.500 22.351
12847.046 6.500 22.357
12847.412 6.501 22.359
12847.778 6.501 22.357
12848.145 6.501 22.353
12848.511 6.501 22.352
12848.877 6.501 22.356
12849.243 6.501 22.362
12849.609 6.501 22.369
12849.976 6.502 22.371
12850.342 6.503 22.368
12850.708 6.504 22.361
12851.074 6.504 22.351
12851.440 6.503 22.344
12851.807 6.502 22.342
12852.173 6.501 22.346
12852.539 6.500 22.356
12852.905 6.500 22.368
12853.271 6.500 22.379
12853.638 6.502 22.382
12854.004 6.503 22.378
12854.370 6.503 22.369
12854.736 6.503 22.361
12855.103 6.502 22.359
12855.469 6.501 22.364
12855.835 6.501 22.372
12856.201 6.502 22.378
12856.567 6.503 22.377
12856.934 6.503 22.370
12857.300 6.503 22.360
12857.666 6.503 22.354
12858.032 6.502 22.354
12858.398 6.501 22.360
12858.765 6.501 22.367
12859.131 6.502 22.370
12859.497 6.502 22.370
12859.863 6.503 22.367
12860.229 6.503 22.365
12860.596 6.503 22.366
12860.962 6.503 22.369
12861.328 6.503 22.372
12861.694 6.503 22.373
12862.061 6.504 22.372
12862.427 6.504 22.370
12862.793 6.504 22.368
12863.159 6.504 22.369
12863.525 6.504 22.371
12863.892 6.504 22.375
12864.258 6.504 22.379
12864.624 6.505 22.380
12864.990 6.505 22.379
12865.356 6.505 22.376
12865.723 6.505 22.373
12866.089 6.504 22.372
12866.455 6.504 22.375
12866.821 6.504 22.380
12867.188 6.504 22.385
12867.554 6.504 22.385
12867.920 6.505 22.382
12868.286 6.505 22.376
12868.652 6.504 22.371
12869.019 6.503 22.372
12869.385 6.502 22.378
12869.751 6.502 22.388
12870.117 6.503 22.396
12870.483 6.504 22.398
12870.850 6.505 22.394
12871.216 6.506 22.388
12871.582 6.506 22.382
12871.948 6.505 22.379
12872.314 6.505 22.380
12872.681 6.505 22.382
12873.047 6.505 22.385
12873.413 6.505 22.387
12873.779 6.505 22.390
12874.146 6.505 22.392
12874.512 6.505 22.395
12874.878 6.506 22.396
12875.244 6.506 22.397
12875.610 6.506 22.398
12875.977 6.505 22.400
12876.343 6.505 22.404
12876.709 6.505 22.408
12877.075 6.506 22.409
12877.441 6.506 22.407
12877.808 6.506 22.404
12878.174 6.506 22.401
12878.540 6.505 22.401
12878.906 6.504 22.404
12879.272 6.504 22.409
12879.639 6.505 22.413
12880.005 6.505 22.414
12880.371 6.506 22.411
12880.737 6.506 22.406
12881.104 6.506 22.400
12881.470 6.506 22.396
12881.836 6.506 22.394
12882.202 6.505 22.396
12882.568 6.505 22.400
12882.935 6.506 22.403
12883.301 6.506 22.403
12883.667 6.506 22.401
12884.033 6.506 22.397
12884.399 6.506 22.396
12884.766 6.506 22.399
12885.132 6.506 22.405
12885.498 6.506 22.411
12885.864 6.507 22.413
12886.230 6.508 22.411
12886.597 6.508 22.406
12886.963 6.508 22.401
12887.329 6.508 22.400
12887.695 6.507 22.401
12888.062 6.507 22.404
12888.428 6.507 22.406
12888.794 6.508 22.406
12889.160 6.508 22.406
12889.526 6.508 22.407
12889.893 6.508 22.408
12890.259 6.508 22.409
12890.625 6.509 22.409
12890.991 6.509 22.408
12891.357 6.509 22.406
12891.724 6.509 22.405
12892.090 6.509 22.405
12892.456 6.509 22.407
12892.822 6.509 22.410
12893.188 6.509 22.413
12893.555 6.509 22.414
12893.921 6.510 22.413
12894.287 6.510 22.411
12894.653 6.509 22.410
12895.020 6.509 22.413
12895.386 6.508 22.418
12895.752 6.508 22.424
12896.118 6.509 22.427
12896.484 6.509 22.424
12896.851 6.510 22.418
12897.217 6.509 22.412
12897.583 6.508 22.411
12897.949 6.507 22.415
12898.315 6.507 22.422
12898.682 6.508 22.427
12899.048 6.508 22.428
12899.414 6.509 22.425
12899.780 6.509 22.421
12900.146 6.508 22.419
12900.513 6.508 22.420
12900.879 6.508 22.423
12901.245 6.509 22.424
12901.611 6.509 22.422
12901.978 6.509 22.419
12902.344 6.509 22.417
12902.710 6.509 22.417
12903.076 6.509 22.421
12903.442 6.509 22.426
12903.809 6.509 22.429
12904.175 6.510 22.429
12904.541 6.510 22.425
12904.907 6.510 22.421
12905.273 6.510 22.417
12905.640 6.509 22.416
12906.006 6.509 22.419
12906.372 6.509 22.424
12906.738 6.509 22.430
12907.104 6.509 22.435
12907.471 6.510 22.439
12907.837 6.510 22.438
12908.203 6.511 22.433
12908.569 6.511 22.427
12908.936 6.510 22.423
12909.302 6.509 22.424
12909.668 6.509 22.431
12910.034 6.509 22.441
12910.400 6.510 22.448
12910.767 6.511 22.451
12911.133 6.511 22.448
12911.499 6.512 22.444
12911.865 6.512 22.441
12912.231 6.511 22.440
12912.598 6.511 22.441
12912.964 6.511 22.443
12913.330 6.511 22.443
12913.696 6.511 22.444
12914.062 6.511 22.445
12914.429 6.510 22.447
12914.795 6.510 22.452
12915.161 6.510 22.456
12915.527 6.510 22.461
12915.894 6.510 22.465
12916.260 6.511 22.466
12916.626 6.511 22.466
12916.992 6.512 22.463
12917.358 6.512 22.460
12917.725 6.512 22.457
12918.091 6.511 22.457
12918.457 6.511 22.458
12918.823 6.512 22.459
12919.189 6.512 22.458
12919.556 6.513 22.454
12919.922 6.513 22.449
12920.288 6.513 22.444
12920.654 6.512 22.442
12921.021 6.512 22.443
12921.387 6.512 22.447
12921.753 6.512 22.449
12922.119 6.513 22.449
12922.485 6.513 22.447
12922.852 6.513 22.445
12923.218 6.513 22.445
12923.584 6.513 22.447
12923.950 6.513 22.450
12924.316 6.513 22.452
12924.683 6.513 22.455
12925.049 6.513 22.458
12925.415 6.513 22.462
12925.781 6.513 22.467
12926.147 6.514 22.471
12926.514 6.515 22.470
12926.880 6.515 22.465
12927.246 6.515 22.458
12927.612 6.515 22.452
12927.979 6.514 22.451
12928.345 6.513 22.456
12928.711 6.513 22.465
12929.077 6.513 22.472
12929.443 6.514 22.473
12929.810 6.515 22.468
12930.176 6.515 22.459
12930.542 6.514 22.451
12930.908 6.513 22.449
12931.274 6.512 22.452
12931.641 6.512 22.457
12932.007 6.512 22.462
12932.373 6.512 22.464
12932.739 6.512 22.465
12933.105 6.512 22.466
12933.472 6.512 22.468
12933.838 6.512 22.471
12934.204 6.512 22.472
12934.570 6.513 22.473
12934.937 6.513 22.472
12935.303 6.513 22.473
12935.669 6.513 22.475
12936.035 6.513 22.478
12936.401 6.514 22.480
12936.768 6.514 22.480
12937.134 6.515 22.479
12937.500 6.515 22.478
12937.866 6.515 22.478
12938.232 6.515 22.479
12938.599 6.515 22.478
12938.965 6.516 22.476
12939.331 6.516 22.472
12939.697 6.515 22.469
12940.063 6.515 22.469
12940.430 6.515 22.473
12940.796 6.514 22.477
12941.162 6.515 22.480
12941.528 6.515 22.480
12941.895 6.515 22.479
12942.261 6.515 22.478
12942.627 6.515 22.479
12942.993 6.515 22.482
12943.359 6.515 22.485
12943.726 6.515 22.487
12944.092 6.516 22.486
12944.458 6.516 22.485
12944.824 6.516 22.483
12945.190 6.516 22.482
12945.557 6.516 22.480
12945.923 6.516 22.479
12946.289 6.516 22.478
12946.655 6.516 22.478
12947.021 6.515 22.482
12947.388 6.515 22.488
12947.754 6.515 22.495
12948.120 6.516 22.500
12948.486 6.517 22.502
12948.853 6.517 22.501
12949.219 6.518 22.498
12949.585 6.518 22.494
12949.951 6.518 22.492
12950.317 6.518 22.492
12950.684 6.518 22.492
12951.050 6.518 22.492
12951.416 6.518 22.491
12951.782 6.518 22.491
12952.148 6.518 22.491
12952.515 6.518 22.491
12952.881 6.518 22.491
12953.247 6.518 22.491
12953.613 6.517 22.492
12953.979 6.517 22.494
12954.346 6.517 22.498
12954.712 6.517 22.503
12955.078 6.518 22.506
12955.444 6.518 22.506
12955.811 6.519 22.501
12956.177 6.518 22.496
12956.543 6.518 22.494
12956.909 6.517 22.497
12957.275 6.516 22.506
12957.642 6.517 22.515
12958.008 6.518 22.521
12958.374 6.519 22.519
12958.740 6.519 22.511
12959.106 6.519 22.501
12959.473 6.519 22.495
12959.839 6.518 22.494
12960.205 6.517 22.499
12960.571 6.517 22.506
12960.938 6.517 22.512
12961.304 6.518 22.516
12961.670 6.518 22.517
12962.036 6.519 22.517
12962.402 6.519 22.517
12962.769 6.519 22.516
12963.135 6.520 22.514
12963.501 6.520 22.511
12963.867 6.520 22.509
12964.233 6.520 22.508
12964.600 6.520 22.509
12964.966 6.520 22.510
12965.332 6.521 22.509
12965.698 6.521 22.505
12966.064 6.521 22.500
12966.431 6.520 22.498
12966.797 6.519 22.501
12967.163 6.519 22.507
12967.529 6.519 22.512
12967.896 6.520 22.515
12968.262 6.520 22.514
12968.628 6.520 22.513
12968.994 6.519 22.513
12969.360 6.519 22.516
12969.727 6.519 22.520
12970.093 6.520 22.521
12970.459 6.520 22.519
12970.825 6.520 22.517
12971.191 6.519 22.517
12971.558 6.519 22.521
12971.924 6.519 22.526
12972.290 6.520 22.529
12972.656 6.520 22.527
12973.022 6.521 22.522
12973.389 6.520 22.520
12973.755 6.520 22.522
12974.121 6.520 22.529
12974.487 6.520 22.536
12974.854 6.521 22.539
12975.220 6.522 22.536
12975.586 6.522 22.531
12975.952 6.522 22.527
12976.318 6.522 22.525
12976.685 6.522 22.524
12977.051 6.522 22.523
12977.417 6.523 22.519
12977.783 6.522 22.514
12978.149 6.522 22.512
12978.516 6.521 22.514
12978.882 6.520 22.520
12979.248 6.520 22.527
12979.614 6.521 22.532
12979.980 6.521 22.533
12980.347 6.521 22.532
12980.713 6.521 22.531
12981.079 6.521 22.533
12981.445 6.521 22.538
12981.812 6.521 22.543
12982.178 6.522 22.547
12982.544 6.522 22.546
12982.910 6.523 22.543
12983.276 6.522 22.540
12983.643 6.522 22.540
12984.009 6.522 22.544
12984.375 6.522 22.550
12984.741 6.522 22.554
12985.107 6.523 22.554
12985.474 6.524 22.550
12985.840 6.524 22.545
12986.206 6.523 22.540
12986.572 6.523 22.537
12986.938 6.523 22.538
12987.305 6.522 22.539
12987.671 6.522 22.540
12988.037 6.522 22.539
12988.403 6.522 22.538
12988.770 6.522 22.537
12989.136 6.522 22.536
12989.502 6.522 22.535
12989.868 6.522 22.534
12990.234 6.522 22.532
12990.601 6.522 22.530
12990.967 6.522 22.529
12991.333 6.521 22.530
12991.699 6.521 22.532
12992.065 6.521 22.536
12992.432 6.521 22.541
12992.798 6.521 22.546
12993.164 6.522 22.549
12993.530 6.522 22.551
12993.896 6.523 22.550
12994.263 6.524 22.546
12994.629 6.524 22.540
12994.995 6.524 22.536
12995.361 6.523 22.535
12995.728 6.523 22.538
12996.094 6.522 22.545
12996.460 6.523 22.551
12996.826 6.523 22.554
12997.192 6.524 22.553
12997.559 6.524 22.552
12997.925 6.523 22.553
12998.291 6.523 22.559
12998.657 6.523 22.566
12999.023 6.524 22.572
12999.390 6.525 22.572
12999.756 6.526 22.568
13000.122 6.526 22.563
13000.488 6.525 22.560
13000.854 6.525 22.562
13001.221 6.525 22.566
13001.587 6.525 22.570
13001.953 6.525 22.570
13002.319 6.525 22.568
13002.686 6.525 22.567
13003.052 6.525 22.567
13003.418 6.525 22.571
13003.784 6.525 22.574
13004.150 6.526 22.574
13004.517 6.527 22.571
13004.883 6.527 22.565
13005.249 6.526 22.560
13005.615 6.526 22.559
13005.981 6.525 22.563
13006.348 6.524 22.571
13006.714 6.525 22.579
13007.080 6.526 22.584
13007.446 6.527 22.583
13007.812 6.527 22.579
13008.179 6.527 22.574
13008.545 6.527 22.571
13008.911 6.526 22.572
13009.277 6.526 22.575
13009.644 6.526 22.578
13010.010 6.526 22.579
13010.376 6.526 22.579
13010.742 6.526 22.577
13011.108 6.526 22.577
13011.475 6.526 22.577
13011.841 6.526 22.578
13012.207 6.526 22.577
13012.573 6.526 22.576
13012.939 6.526 22.575
13013.306 6.526 22.575
13013.672 6.526 22.575
13014.038 6.526 22.575
13014.404 6.526 22.575
13014.771 6.526 22.574
13015.137 6.526 22.575
13015.503 6.526 22.579
13015.869 6.526 22.586
13016.235 6.526 22.593
13016.602 6.527 22.598
13016.968 6.528 22.598
13017.334 6.529 22.594
13017.700 6.530 22.585
13018.066 6.530 22.577
13018.433 6.529 22.570
13018.799 6.528 22.567
13019.165 6.527 22.570
13019.531 6.526 22.578
13019.897 6.526 22.589
13020.264 6.526 22.598
13020.630 6.527 22.602
13020.996 6.528 22.599
13021.362 6.529 22.592
13021.729 6.529 22.584
13022.095 6.528 22.579
13022.461 6.527 22.579
13022.827 6.526 22.585
13023.193 6.526 22.594
13023.560 6.526 22.602
13023.926 6.527 22.605
13024.292 6.528 22.605
13024.658 6.528 22.602
13025.024 6.529 22.599
13025.391 6.529 22.596
13025.757 6.529 22.593
13026.123 6.529 22.590
13026.489 6.529 22.587
13026.855 6.529 22.584
13027.222 6.529 22.582
13027.588 6.528 22.584
13027.954 6.528 22.588
13028.320 6.528 22.593
13028.687 6.528 22.598
13029.053 6.529 22.600
13029.419 6.529 22.599
13029.785 6.529 22.599
13030.151 6.529 22.599
13030.518 6.529 22.600
13030.884 6.529 22.601
13031.250 6.530 22.601
13031.616 6.530 22.600
13031.982 6.530 22.598
13032.349 6.530 22.596
13032.715 6.530 22.597
13033.081 6.529 22.600
13033.447 6.529 22.605
13033.813 6.529 22.610
13034.180 6.529 22.615
13034.546 6.530 22.620
13034.912 6.530 22.625
13035.278 6.531 22.629
13035.645 6.532 22.630
13036.011 6.533 22.627
13036.377 6.533 22.621
13036.743 6.533 22.614
13037.109 6.533 22.609
13037.476 6.532 22.609
13037.842 6.531 22.612
13038.208 6.531 22.617
13038.574 6.532 22.620
13038.940 6.532 22.618
13039.307 6.532 22.613
13039.673 6.531 22.610
13040.039 6.531 22.610
13040.405 6.530 22.614
13040.771 6.530 22.621
13041.138 6.530 22.626
13041.504 6.531 22.625
13041.870 6.531 22.620
13042.236 6.531 22.614
13042.603 6.531 22.610
13042.969 6.530 22.611
13043.335 6.530 22.615
13043.701 6.530 22.619
13044.067 6.530 22.620
13044.434 6.530 22.618
13044.800 6.530 22.616
13045.166 6.530 22.616
13045.532 6.530 22.619
13045.898 6.530 22.623
13046.265 6.531 22.627
13046.631 6.531 22.627
13046.997 6.532 22.625
13047.363 6.532 22.621
13047.729 6.533 22.617
13048.096 6.532 22.615
13048.462 6.532 22.614
13048.828 6.532 22.612
13049.194 6.532 22.611
13049.561 6.532 22.609
13049.927 6.532 22.610
13050.293 6.531 22.613
13050.659 6.531 22.618
13051.025 6.531 22.623
13051.392 6.531 22.628
13051.758 6.532 22.630
13052.124 6.532 22.632
13052.490 6.532 22.633
13052.856 6.532 22.635
13053.223 6.532 22.637
13053.589 6.532 22.640
13053.955 6.532 22.642
13054.321 6.533 22.644
13054.688 6.533 22.645
13055.054 6.534 22.644
13055.420 6.534 22.640
13055.786 6.534 22.635
13056.152 6.534 22.629
13056.519 6.533 22.625
13056.885 6.533 22.626
13057.251 6.532 22.631
13057.617 6.533 22.637
13057.983 6.533 22.641
13058.350 6.534 22.640
13058.716 6.535 22.635
13059.082 6.535 22.629
13059.448 6.534 22.626
13059.814 6.534 22.626
13060.181 6.533 22.629
13060.547 6.533 22.632
13060.913 6.533 22.635
13061.279 6.533 22.638
13061.646 6.533 22.642
13062.012 6.533 22.649
13062.378 6.533 22.656
13062.744 6.534 22.660
13063.110 6.535 22.659
13063.477 6.535 22.655
13063.843 6.535 22.650
13064.209 6.535 22.647
13064.575 6.535 22.647
13064.941 6.534 22.648
13065.308 6.534 22.646
13065.674 6.534 22.643
13066.040 6.534 22.641
13066.406 6.533 22.643
13066.772 6.532 22.649
13067.139 6.533 22.657
13067.505 6.533 22.661
13067.871 6.534 22.660
13068.237 6.535 22.655
13068.604 6.535 22.649
13068.970 6.535 22.646
13069.336 6.534 22.648
13069.702 6.534 22.652
13070.068 6.534 22.657
13070.435 6.535 22.660
13070.801 6.535 22.661
13071.167 6.536 22.661
13071.533 6.536 22.660
13071.899 6.536 22.658
13072.266 6.536 22.656
13072.632 6.536 22.657
13072.998 6.535 22.662
13073.364 6.535 22.671
13073.730 6.535 22.680
13074.097 6.536 22.685
13074.463 6.537 22.683
