* Measurement data measured by REW V5,19
* Source: ASIO ASIO E-MU 0404 | USB, Analog IN B
* Format: 1M Log Swept Sine, 1 sweep at -8,0 dBFS, at 96000 Hz
* Dated: 4.10.2019 13:27:35
* Sense Resistor: 119.8
* Lead resistance: 0.000
* Calibration factor: 1.0000
* Note: ; 
* Measurement: nov imp bass
* Smoothing: 1/12 octave
* Frequency Step: 0.36621094 Hz
* Start Frequency: 9.887695 Hz
*
* Freq(Hz) Z(Ohms) Phase(degrees)
19864.012 121.696 54.021
19864.379 121.697 54.021
19864.746 121.698 54.021
19865.113 121.700 54.022
19865.477 121.701 54.022
19865.844 121.702 54.022
19866.211 121.704 54.022
19866.578 121.705 54.022
19866.941 121.706 54.022
19867.309 121.708 54.022
19867.676 121.709 54.022
19868.043 121.710 54.022
19868.406 121.712 54.022
19868.773 121.713 54.022
19869.141 121.714 54.022
19869.508 121.716 54.022
19869.871 121.717 54.022
19870.238 121.718 54.022
19870.605 121.720 54.022
19870.973 121.721 54.022
19871.336 121.722 54.022
19871.703 121.724 54.022
19872.070 121.725 54.022
19872.438 121.726 54.022
19872.801 121.728 54.022
19873.168 121.729 54.022
19873.535 121.730 54.022
19873.902 121.732 54.022
19874.266 121.733 54.022
19874.633 121.734 54.022
19875.000 121.736 54.022
19875.367 121.737 54.022
19875.730 121.738 54.022
19876.098 121.740 54.022
19876.465 121.741 54.022
19876.832 121.742 54.023
19877.195 121.744 54.023
19877.562 121.745 54.023
19877.930 121.746 54.023
19878.297 121.748 54.023
19878.660 121.749 54.023
19879.027 121.750 54.023
19879.395 121.752 54.023
19879.762 121.753 54.023
19880.125 121.754 54.023
19880.492 121.756 54.023
19880.859 121.757 54.023
19881.227 121.758 54.023
19881.590 121.760 54.023
19881.957 121.761 54.023
19882.324 121.762 54.023
19882.691 121.764 54.023
19883.055 121.765 54.023
19883.422 121.766 54.023
19883.789 121.768 54.023
19884.156 121.769 54.023
19884.520 121.770 54.023
19884.887 121.772 54.023
19885.254 121.773 54.023
19885.621 121.774 54.023
19885.984 121.776 54.023
19886.352 121.777 54.023
19886.719 121.778 54.023
19887.086 121.780 54.023
19887.449 121.781 54.023
19887.816 121.782 54.023
19888.184 121.784 54.024
19888.551 121.785 54.024
19888.914 121.786 54.024
19889.281 121.788 54.024
19889.648 121.789 54.024
19890.016 121.790 54.024
19890.379 121.792 54.024
19890.746 121.793 54.024
19891.113 121.794 54.024
19891.480 121.796 54.024
19891.844 121.797 54.024
19892.211 121.798 54.024
19892.578 121.800 54.024
19892.945 121.801 54.024
19893.309 121.802 54.024
19893.676 121.804 54.024
19894.043 121.805 54.024
19894.410 121.806 54.024
19894.773 121.808 54.024
19895.141 121.809 54.024
19895.508 121.810 54.024
19895.875 121.812 54.024
19896.238 121.813 54.024
19896.605 121.814 54.024
19896.973 121.816 54.024
19897.340 121.817 54.024
19897.703 121.818 54.024
19898.070 121.820 54.024
19898.438 121.821 54.024
19898.805 121.822 54.024
19899.168 121.824 54.024
19899.535 121.825 54.024
19899.902 121.826 54.025
19900.270 121.828 54.025
19900.633 121.829 54.025
19901.000 121.830 54.025
19901.367 121.832 54.025
19901.734 121.833 54.025
19902.098 121.834 54.025
19902.465 121.836 54.025
19902.832 121.837 54.025
19903.199 121.838 54.025
19903.562 121.840 54.025
19903.930 121.841 54.025
19904.297 121.842 54.025
19904.664 121.844 54.025
19905.027 121.845 54.025
19905.395 121.846 54.025
19905.762 121.848 54.025
19906.129 121.849 54.025
19906.492 121.850 54.025
19906.859 121.852 54.025
19907.227 121.853 54.025
19907.594 121.854 54.025
19907.957 121.856 54.025
19908.324 121.857 54.025
19908.691 121.858 54.025
19909.059 121.860 54.025
19909.422 121.861 54.025
19909.789 121.862 54.025
19910.156 121.864 54.025
19910.523 121.865 54.025
19910.887 121.866 54.025
19911.254 121.868 54.026
19911.621 121.869 54.026
19911.988 121.870 54.026
19912.352 121.872 54.026
19912.719 121.873 54.026
19913.086 121.874 54.026
19913.453 121.876 54.026
19913.816 121.877 54.026
19914.184 121.878 54.026
19914.551 121.880 54.026
19914.918 121.881 54.026
19915.281 121.882 54.026
19915.648 121.884 54.026
19916.016 121.885 54.026
19916.383 121.886 54.026
19916.746 121.888 54.026
19917.113 121.889 54.026
19917.480 121.890 54.026
19917.848 121.892 54.026
19918.211 121.893 54.026
19918.578 121.894 54.026
19918.945 121.896 54.026
19919.312 121.897 54.026
19919.676 121.898 54.026
19920.043 121.900 54.026
19920.410 121.901 54.026
19920.777 121.902 54.026
19921.141 121.904 54.026
19921.508 121.905 54.026
19921.875 121.906 54.026
19922.242 121.908 54.026
19922.605 121.909 54.027
19922.973 121.910 54.027
19923.340 121.912 54.027
19923.707 121.913 54.027
19924.070 121.914 54.027
19924.438 121.916 54.027
19924.805 121.917 54.027
19925.172 121.918 54.027
19925.535 121.920 54.027
19925.902 121.921 54.027
19926.270 121.922 54.027
19926.637 121.924 54.027
19927.000 121.925 54.027
19927.367 121.926 54.027
19927.734 121.928 54.027
19928.102 121.929 54.027
19928.465 121.930 54.027
19928.832 121.932 54.027
19929.199 121.933 54.027
19929.566 121.934 54.027
19929.930 121.936 54.027
19930.297 121.937 54.027
19930.664 121.938 54.027
19931.031 121.940 54.027
19931.395 121.941 54.027
19931.762 121.942 54.027
19932.129 121.944 54.027
19932.496 121.945 54.027
19932.859 121.946 54.027
19933.227 121.948 54.027
19933.594 121.949 54.027
19933.961 121.950 54.027
19934.324 121.952 54.028
19934.691 121.953 54.028
19935.059 121.954 54.028
19935.426 121.956 54.028
19935.789 121.957 54.028
19936.156 121.958 54.028
19936.523 121.960 54.028
19936.891 121.961 54.028
19937.254 121.962 54.028
19937.621 121.964 54.028
19937.988 121.965 54.028
19938.355 121.966 54.028
19938.719 121.968 54.028
19939.086 121.969 54.028
19939.453 121.970 54.028
19939.820 121.972 54.028
19940.184 121.973 54.028
19940.551 121.974 54.028
19940.918 121.976 54.028
19941.285 121.977 54.028
19941.648 121.978 54.028
19942.016 121.980 54.028
19942.383 121.981 54.028
19942.750 121.982 54.028
19943.113 121.984 54.028
19943.480 121.985 54.028
19943.848 121.986 54.028
19944.215 121.988 54.028
19944.578 121.989 54.028
19944.945 121.990 54.028
19945.312 121.992 54.028
19945.680 121.993 54.029
19946.043 121.994 54.029
19946.410 121.996 54.029
19946.777 121.997 54.029
19947.145 121.998 54.029
19947.508 122.000 54.029
19947.875 122.001 54.029
19948.242 122.002 54.029
19948.609 122.004 54.029
19948.973 122.005 54.029
19949.340 122.006 54.029
19949.707 122.008 54.029
19950.074 122.009 54.029
19950.438 122.010 54.029
19950.805 122.012 54.029
19951.172 122.013 54.029
19951.539 122.014 54.029
19951.902 122.016 54.029
19952.270 122.017 54.029
19952.637 122.018 54.029
19953.004 122.020 54.029
19953.367 122.021 54.029
19953.734 122.022 54.029
19954.102 122.024 54.029
19954.469 122.025 54.029
19954.832 122.026 54.029
19955.199 122.028 54.029
19955.566 122.029 54.029
19955.934 122.030 54.029
19956.297 122.032 54.029
19956.664 122.033 54.029
19957.031 122.034 54.030
19957.398 122.036 54.030
19957.762 122.037 54.030
19958.129 122.038 54.030
19958.496 122.040 54.030
19958.863 122.041 54.030
19959.227 122.042 54.030
19959.594 122.044 54.030
19959.961 122.045 54.030
19960.328 122.046 54.030
19960.691 122.048 54.030
19961.059 122.049 54.030
19961.426 122.050 54.030
19961.793 122.052 54.030
19962.156 122.053 54.030
19962.523 122.054 54.030
19962.891 122.056 54.030
19963.258 122.057 54.030
19963.621 122.058 54.030
19963.988 122.060 54.030
19964.355 122.061 54.030
19964.723 122.062 54.030
19965.086 122.064 54.030
19965.453 122.065 54.030
19965.820 122.066 54.030
19966.188 122.068 54.030
19966.551 122.069 54.030
19966.918 122.070 54.030
19967.285 122.072 54.030
19967.652 122.073 54.030
19968.016 122.074 54.030
19968.383 122.076 54.031
19968.750 122.077 54.031
19969.117 122.078 54.031
19969.480 122.080 54.031
19969.848 122.081 54.031
19970.215 122.082 54.031
19970.582 122.084 54.031
19970.945 122.085 54.031
19971.312 122.086 54.031
19971.680 122.088 54.031
19972.047 122.089 54.031
19972.410 122.090 54.031
19972.777 122.092 54.031
19973.145 122.093 54.031
19973.512 122.094 54.031
19973.875 122.096 54.031
19974.242 122.097 54.031
19974.609 122.098 54.031
19974.977 122.100 54.031
19975.340 122.101 54.031
19975.707 122.102 54.031
19976.074 122.104 54.031
19976.441 122.105 54.031
19976.805 122.106 54.031
19977.172 122.108 54.031
19977.539 122.109 54.031
19977.906 122.110 54.031
19978.270 122.112 54.031
19978.637 122.113 54.031
19979.004 122.114 54.031
19979.371 122.116 54.031
19979.734 122.117 54.031
19980.102 122.118 54.032
19980.469 122.120 54.032
19980.836 122.121 54.032
19981.199 122.122 54.032
19981.566 122.124 54.032
19981.934 122.125 54.032
19982.301 122.126 54.032
19982.664 122.128 54.032
19983.031 122.129 54.032
19983.398 122.130 54.032
19983.766 122.132 54.032
19984.129 122.133 54.032
19984.496 122.134 54.032
19984.863 122.136 54.032
19985.230 122.137 54.032
19985.594 122.138 54.032
19985.961 122.140 54.032
19986.328 122.141 54.032
19986.695 122.142 54.032
19987.059 122.144 54.032
19987.426 122.145 54.032
19987.793 122.146 54.032
19988.160 122.148 54.032
19988.523 122.149 54.032
19988.891 122.150 54.032
19989.258 122.152 54.032
19989.625 122.153 54.032
19989.988 122.154 54.032
19990.355 122.156 54.032
19990.723 122.157 54.032
19991.090 122.158 54.032
19991.453 122.160 54.033
19991.820 122.161 54.033
19992.188 122.162 54.033
19992.555 122.164 54.033
19992.918 122.165 54.033
19993.285 122.166 54.033
19993.652 122.168 54.033
19994.020 122.169 54.033
19994.383 122.170 54.033
19994.750 122.172 54.033
19995.117 122.173 54.033
19995.484 122.174 54.033
19995.848 122.176 54.033
19996.215 122.177 54.033
19996.582 122.178 54.033
19996.949 122.180 54.033
19997.312 122.181 54.033
19997.680 122.182 54.033
19998.047 122.184 54.033
19998.414 122.185 54.033
19998.777 122.186 54.033
19999.145 122.188 54.033
19999.512 122.189 54.033
19999.879 122.190 54.033
20000.242 122.192 54.033
20000.609 122.193 54.033
20000.977 122.194 54.033
20001.344 122.196 54.033
20001.707 122.197 54.033
20002.074 122.198 54.033
20002.441 122.200 54.033
20002.809 122.201 54.034
20003.172 122.202 54.034
20003.539 122.204 54.034
20003.906 122.205 54.034
20004.273 122.206 54.034
20004.637 122.208 54.034
20005.004 122.209 54.034
20005.371 122.210 54.034
20005.738 122.212 54.034
20006.102 122.213 54.034
20006.469 122.214 54.034
20006.836 122.216 54.034
20007.203 122.217 54.034
20007.566 122.218 54.034
20007.934 122.220 54.034
20008.301 122.221 54.034
20008.668 122.222 54.034
20009.031 122.224 54.034
20009.398 122.225 54.034
20009.766 122.226 54.034
20010.133 122.228 54.034
20010.496 122.229 54.034
20010.863 122.230 54.034
20011.230 122.232 54.034
20011.598 122.233 54.034
20011.961 122.234 54.034
20012.328 122.236 54.034
20012.695 122.237 54.034
20013.062 122.238 54.034
20013.426 122.240 54.034
20013.793 122.241 54.034
20014.160 122.242 54.035
20014.527 122.244 54.035
20014.891 122.245 54.035
20015.258 122.246 54.035
20015.625 122.248 54.035
20015.992 122.249 54.035
20016.355 122.250 54.035
20016.723 122.252 54.035
20017.090 122.253 54.035
20017.457 122.254 54.035
20017.820 122.256 54.035
20018.188 122.257 54.035
20018.555 122.258 54.035
20018.922 122.260 54.035
20019.285 122.261 54.035
20019.652 122.262 54.035
20020.020 122.264 54.035
20020.387 122.265 54.035
20020.750 122.266 54.035
20021.117 122.268 54.035
20021.484 122.269 54.035
20021.852 122.270 54.035
20022.215 122.272 54.035
20022.582 122.273 54.035
20022.949 122.274 54.035
20023.316 122.276 54.035
20023.680 122.277 54.035
20024.047 122.278 54.035
20024.414 122.280 54.035
20024.781 122.281 54.035
20025.145 122.282 54.035
20025.512 122.284 54.036
20025.879 122.285 54.036
20026.246 122.286 54.036
20026.609 122.288 54.036
20026.977 122.289 54.036
20027.344 122.290 54.036
20027.711 122.292 54.036
20028.074 122.293 54.036
20028.441 122.294 54.036
20028.809 122.296 54.036
20029.176 122.297 54.036
20029.539 122.298 54.036
20029.906 122.300 54.036
20030.273 122.301 54.036
20030.641 122.302 54.036
20031.004 122.304 54.036
20031.371 122.305 54.036
20031.738 122.306 54.036
20032.105 122.308 54.036
20032.469 122.309 54.036
20032.836 122.310 54.036
20033.203 122.312 54.036
20033.570 122.313 54.036
20033.934 122.314 54.036
20034.301 122.316 54.036
20034.668 122.317 54.036
20035.035 122.318 54.036
20035.398 122.320 54.036
20035.766 122.321 54.036
20036.133 122.322 54.036
20036.500 122.324 54.036
20036.863 122.325 54.037
20037.230 122.326 54.037
20037.598 122.328 54.037
20037.965 122.329 54.037
20038.328 122.330 54.037
20038.695 122.332 54.037
20039.062 122.333 54.037
20039.430 122.334 54.037
20039.793 122.336 54.037
20040.160 122.337 54.037
20040.527 122.338 54.037
20040.895 122.340 54.037
20041.258 122.341 54.037
20041.625 122.342 54.037
20041.992 122.344 54.037
20042.359 122.345 54.037
20042.723 122.346 54.037
20043.090 122.348 54.037
20043.457 122.349 54.037
20043.824 122.350 54.037
20044.188 122.352 54.037
20044.555 122.353 54.037
20044.922 122.354 54.037
20045.289 122.356 54.037
20045.652 122.357 54.037
20046.020 122.358 54.037
20046.387 122.360 54.037
20046.754 122.361 54.037
20047.117 122.362 54.037
20047.484 122.363 54.037
20047.852 122.365 54.037
20048.219 122.366 54.038
20048.582 122.367 54.038
20048.949 122.369 54.038
20049.316 122.370 54.038
20049.684 122.371 54.038
20050.047 122.373 54.038
20050.414 122.374 54.038
20050.781 122.375 54.038
20051.148 122.377 54.038
20051.512 122.378 54.038
20051.879 122.379 54.038
20052.246 122.381 54.038
20052.613 122.382 54.038
20052.977 122.383 54.038
20053.344 122.385 54.038
20053.711 122.386 54.038
20054.078 122.387 54.038
20054.441 122.389 54.038
20054.809 122.390 54.038
20055.176 122.391 54.038
20055.543 122.393 54.038
20055.906 122.394 54.038
20056.273 122.395 54.038
20056.641 122.397 54.038
20057.008 122.398 54.038
20057.371 122.399 54.038
20057.738 122.401 54.038
20058.105 122.402 54.038
20058.473 122.403 54.038
20058.836 122.405 54.038
20059.203 122.406 54.038
20059.570 122.407 54.039
20059.938 122.409 54.039
20060.301 122.410 54.039
20060.668 122.411 54.039
20061.035 122.413 54.039
20061.402 122.414 54.039
20061.766 122.415 54.039
20062.133 122.417 54.039
20062.500 122.418 54.039
20062.867 122.419 54.039
20063.230 122.421 54.039
20063.598 122.422 54.039
20063.965 122.423 54.039
20064.332 122.425 54.039
20064.695 122.426 54.039
20065.062 122.427 54.039
20065.430 122.429 54.039
20065.797 122.430 54.039
20066.160 122.431 54.039
20066.527 122.433 54.039
20066.895 122.434 54.039
20067.262 122.435 54.039
20067.625 122.437 54.039
20067.992 122.438 54.039
20068.359 122.439 54.039
20068.727 122.441 54.039
20069.090 122.442 54.039
20069.457 122.443 54.039
20069.824 122.445 54.039
20070.191 122.446 54.039
20070.555 122.447 54.039
20070.922 122.449 54.040
20071.289 122.450 54.040
20071.656 122.451 54.040
20072.020 122.453 54.040
20072.387 122.454 54.040
20072.754 122.455 54.040
20073.121 122.457 54.040
20073.484 122.458 54.040
20073.852 122.459 54.040
20074.219 122.461 54.040
20074.586 122.462 54.040
20074.949 122.463 54.040
20075.316 122.465 54.040
20075.684 122.466 54.040
20076.051 122.467 54.040
20076.414 122.469 54.040
20076.781 122.470 54.040
20077.148 122.471 54.040
20077.516 122.473 54.040
20077.879 122.474 54.040
20078.246 122.475 54.040
20078.613 122.477 54.040
20078.980 122.478 54.040
20079.344 122.479 54.040
20079.711 122.481 54.040
20080.078 122.482 54.040
20080.445 122.483 54.040
20080.809 122.485 54.040
20081.176 122.486 54.040
20081.543 122.487 54.040
20081.910 122.489 54.040
20082.273 122.490 54.041
20082.641 122.491 54.041
20083.008 122.493 54.041
20083.375 122.494 54.041
20083.738 122.495 54.041
20084.105 122.497 54.041
20084.473 122.498 54.041
20084.840 122.499 54.041
20085.203 122.501 54.041
20085.570 122.502 54.041
20085.938 122.503 54.041
20086.305 122.505 54.041
20086.668 122.506 54.041
20087.035 122.507 54.041
20087.402 122.509 54.041
20087.770 122.510 54.041
20088.133 122.511 54.041
20088.500 122.513 54.041
20088.867 122.514 54.041
20089.234 122.515 54.041
20089.598 122.517 54.041
20089.965 122.518 54.041
20090.332 122.519 54.041
20090.699 122.521 54.041
20091.062 122.522 54.041
20091.430 122.523 54.041
20091.797 122.525 54.041
20092.164 122.526 54.041
20092.527 122.527 54.041
20092.895 122.529 54.041
20093.262 122.530 54.041
20093.629 122.531 54.042
20093.992 122.533 54.042
20094.359 122.534 54.042
20094.727 122.535 54.042
20095.094 122.537 54.042
20095.457 122.538 54.042
20095.824 122.539 54.042
20096.191 122.541 54.042
20096.559 122.542 54.042
20096.922 122.543 54.042
20097.289 122.545 54.042
20097.656 122.546 54.042
20098.023 122.547 54.042
20098.387 122.549 54.042
20098.754 122.550 54.042
20099.121 122.551 54.042
20099.488 122.553 54.042
20099.852 122.554 54.042
20100.219 122.555 54.042
20100.586 122.556 54.042
20100.953 122.558 54.042
20101.316 122.559 54.042
20101.684 122.560 54.042
20102.051 122.562 54.042
20102.418 122.563 54.042
20102.781 122.564 54.042
20103.148 122.566 54.042
20103.516 122.567 54.042
20103.883 122.568 54.042
20104.246 122.570 54.042
20104.613 122.571 54.042
20104.980 122.572 54.043
20105.348 122.574 54.043
20105.711 122.575 54.043
20106.078 122.576 54.043
20106.445 122.578 54.043
20106.812 122.579 54.043
20107.176 122.580 54.043
20107.543 122.582 54.043
20107.910 122.583 54.043
20108.277 122.584 54.043
20108.641 122.586 54.043
20109.008 122.587 54.043
20109.375 122.588 54.043
20109.742 122.590 54.043
20110.105 122.591 54.043
20110.473 122.592 54.043
